tweet_text,sentiment
"Em 5 minutos olhando o facebook eu: -consegui ver mais de 15 pessoas que mudaram a foto do perfil pro haddad -muita mensagem ""se fere minha existência, eu serei resistência"" e isso me deixou bem contente, até lembrar que a gente tá numa bolha quase sempre :((",0
Era só você aqui comigo mesmo :) — Sera ? https://t.co/9CexMmHEsq,1
"@297JYN EU TINHA MAIS OU MENOS ISSO SE NÃO MAIS, MAS QUANDO VENDERAM MEU PS2 ELES FORAM TODOS JUNTOS E EU FIQUEI BEM SAD SPDK´PSK´GPSK AGORA TENHO UNS 700 DE XBOX :( PORQUE É CARO. :( Sim, com amigos fica até mais confortável :(",0
fun fact de hoje: ela tinha que fazer esses dreads todos os dias que ela ia gravar :P ou seja era td dia ela fazendo dread https://t.co/svuf6XLm52,1
"""não gosto do Sasuke, da Sakura, de futebol, muito menos de vc"" lembro do dia q isso acabou cmg :p ainda bem q já superei",1
"@alGasqui 1- sl, tanta coisa 2- acho vc mt lindinha :) e maneira 3- sua casa 4- pss",1
"Sem wifi a gente tem que ligar os dados :( Pelo menos to assistindo o filme da minha diva master, Ashley Tisdale eterna Sharpay Evans ✨✨✨",0
"eu tava tão feliz por poder ir nl fundo deitado, até o mll chegar atrasadi na van :(",0
9 horas da manhã dormindo ??? não não não 9 horas da manhã assistindo O vestido ideal :),1
Está inseguro sobre o futuro do Brasil após as eleições? Então leia o texto abaixo. Eu penso da mesma maneira que o meu guru Flávio Raimundo :) https://t.co/idFU3t6Efo,1
"@_Common_Cat Nao tia e so um exemplo, oq quis dizer eq é normal algo fofo demais parecer criança :P q não precisa se preocupar",1
eae @BTS_twt vamos lá cade as fts :),1
"@_putindesaias @ClaroBrasil eita, sério?? tem mt gente indicando :(",0
@guisso11 queria continuar :(,0
@ricardopontes quinta-feira... belezinha! :),1
to fudido pra prova de amanhã :),1
"@morais_simoni TE AMO PRA CRLH MINHA GATINHA 🧡🧡🧡Obrigado por tudo que vc fez por mim, todo apoio, todo amor e por me aguentar apesar de tudo. To com mts saudades :( eu te amo demais e vc sabe disso",0
só na coreia :( https://t.co/ZFTNMvCgDO,0
"Ontem, acho q conversei com a assessoria de imprensa do Toffoli disfarçada de eleitora do Haddad. Próxima vez, vou bloquear :D",1
Precisava de mais uns 3 dias de final de semana :(,0
@EthanDolan SKSKSKSKSKSKSKSKSKSKSKSKSKSKSKSKSKSKSK CANNOT BREATHE. :),1
@itsjoelpimentel Decime bebe :(((,0
"@eduardospohr Isso! Era esse o nome dela! Não vou àquele edifício há muitos anos... Vou conferir, na próxima vez em que for ao Rio. :-)",1
Se amanhã acordo e não tenho a primeira aula mato-me :)) o que vale é que saio mais cedo,1
@Mariomeiqking :( ndnfnfnf AMO A FOTINHA e tbm amo fotinhas suas ok!!!!!!,0
eu sou a pessoa mais feliz desse site após ter recebido minha primeira nota azul em quimica do ano :)))),1
"Primeiro dia do #inktober Esse mês vou TENTAR fazer todos os dias, alguns vão virar produto e outros flash pra tattoo! No fim do mês posto quais vão estar disponíveis pra tatuar :) https://t.co/277BlCIpZs",1
"Melhor chapa das eleições, pena não ter chances :( https://t.co/oOoS1VvBOE",0
@Tathi_Freitas_ Difícil :(,0
Acha Sorry :P #NoIssueLyLoTissue https://t.co/75gtujH9a0,1
@RushSanches Ahhhh!!! Pq tem mta gente boa que ainda não descobriu essa pérola. :D,1
@godiswomansz Todos nós somos :)♥️💜,1
bom dia pra quem grrr :(,0
@Estadao @brdezoito Nem todo mundo é otário :),1
"Bom Dia !!! :) :) https://t.co/ZVXbnUrDJj Com uma larga e sólida experiência em serviços de manutenção e configuração de microcomputadores. Tenho a preocupação de sempre deixar os clientes satisfeitos com nossos serviços, por... https://t.co/ZVXbnUrDJj",1
8hs da manhã e eu tendo que ouvir palestra de crente :),1
Meu bebê atualizadinha :) https://t.co/HhMZlvHrFJ,1
"@ju_custodiio Heuehue fui ironico Se o nordeste se separar do BR, é pra lá que eh vou :) Ele insultou pra caralho. E olha as merda que o sudeste ta mandando pro congresso",1
@Arymach Ah que bom :),1
"Tu tuita umas coisas tristes, como pode alguém magoar essa princesa? — Verdade né :( https://t.co/2SjKu4GKtU",0
@MattBREEZY33 alexis :),1
@RaonyPhillips FAZ TWEET DIZENDO PRA QUAL PESSOA CADA PERSONAGEM DE GITH VAI VOTAR :D,1
@hiddIespidey iti neném não sou não :( mas obg por achar isso!! 🌻🌻🌻😍😍😍 https://t.co/CoLRGVutDn,0
@luucascorreia Sdds de você :(,0
"@oliveirandreee tudo bem andré, respeito sua opinião, vá em frente com o que acha melhor :) somos cristãos mas temos opiniões diferentes e isso n é errado.",1
"@lariirezende_ @emilibrandao eu me sinto assim também várias vezes, talvez quase sempre mas eu to aprendendo a lidar, confesso que não é nada fácil, mas de novo, mesmo nao conhecendo tão bem vcs, não desejo isso pra ninguém e juro que to aqui pra ajudar :)",1
"Bicho, como vota bem o pessoal de SP, viu? Fé, que agora esse país sai da lama! :) https://t.co/6gPdUG1gAF",1
"alguém q venha desenhar está merda por mim, tou farta e ainda mal comecei :)",1
Muito feliz :),1
@carolstuvrt amg to sentindo sua dor :(,0
@eutainaalmeida Ganhando ou não houve :),1
@nctearchi @SAWAK9O para co essa cachorrada ai caralho as duas nao vao ganhar petisco &gt;:(,0
@babics29 Aceito 1€ :)),1
Bom dia! Último dia de férias :),1
"I say hey, what's going on? Já curtiu minha página no Facebook? ^^ Sempre posto novidades. :) https://t.co/LXL5OV3g1C https://t.co/9lBEhVFu2y",1
Ah mana tu gostava tanto da mulher e traiu ela :D,1
"é realmente triste ver que uma pessoa que vc considera pra caralho e que tem uma amizade de anos, vai votar no inominável :( e pior é que essa pessoa faz parte do meio LGBT... cara, realmente decepcionante",0
minha irmã acabou de falar q viu uma suastica desenhada no ponto da BU na ufsc :) ta foda existir. ta FODA,1
@Alinesant_anna @_Rosane_S @Aguinaldinho Baixa escolaridade? Só 82 das 100 melhores escolas estão lá :),1
Dormi quase 10h e continuo cansada :),1
saudades do meu filhote..... :(,0
@vadeodato :( é difícil,0
alguém faz um user pra mim :(,0
"Poxa cirinho, queria tanto tu no segundo turno :(",0
Sabado ontas :(((( 💔,0
"@slamedeixamudar @L0g1n3 @pqpamanda22 @itswreid @sugxkookie_ opinião é opinião, :)",1
@WizardOnDaBeat obrigada :),1
Essa sexta vai ficar sem vídeo por motivos de virose :( Voltamos na próxima quarta com mais uma trilha sonora :),1
"Vou fazer icons pra usar só esse mês de Halloween, vai ser aquele estou com chapeuzinho de bruxa. :(",0
🇧🇷 dá uma olhadinha na minha entrevista pro React Day Berlin! Let's build a #ReactJS renderer in November?! 🔧⭐️ I'm SUPER excited!! :) https://t.co/dYSN02PhTX,1
pelo menos o stalke é recíproco :),1
Ver o metro passar à minha frente e eu já estou mega atrasada :),1
@AFCAjax @nico_taglia devolve meu garoto :(,0
Camiie_k :),1
Vou sentir uma saudade desse homem :( https://t.co/WVwxPRltx2,0
minhas amigas me excluem de tudo :(,0
@borahaewbts linda demais mt os taekook :(💜,0
"Tava vindo pra casa dps da facul, ai presenciei um acidente Moto x Auto Só que os dois furaram sinal vermelho, tava aberto pra pedestre só Parei pra ajudar né :)",1
@_F3llipe Tá pó kkkk ele é de net e eu de FPS :(,0
Qlq este dolor de cabeza :(,0
minha máquina tá estragada :),1
"@favexgirl kkkkj tô indo p centro, mas ainda n tenho :( vou só fumar meu cigarrinho",0
@imperiusjin Pq eu gosto muito de massa sabe (não sei pq me intrometi aqui mas Oi :),1
meu deus que lindo o felix foi comer com a mae :((((,0
"E ai, já fez tua inscrição para este super work? R$ 20,00, barbada :) https://t.co/l9bU5mMXdK",1
@DanrleyOficial certamente vamos falar muito de RIR no canal e no blog até setembro do ano que vem :),1
"@ivamcabral Dá pra pedir voto em trânsito pro segundo turno, acho :)",1
poxa poxa te amo mt :( https://t.co/n8tFZhVS0y,0
@gukkyj voce ta precisando de algo? :(,0
Hoje Acordei com vontade de espalhar coisas boas por aí :),1
@joccastanheira eu com muito medo joana :( eu nao quero ter que me esconder de novo,0
@0Leduino De fato já tava alagando inclusive modem da internet nadando :( mas já tô no controle,0
Voto no Ciiiiiiiiiro! :) https://t.co/HVI2JUbQvb,1
"@Raahuana @pqp_soueu volta, princesa :)",1
"Já parou para pensar o quanto somos aleatórios? Uma hora estamos bem, outra mal, outra mais ou menos, como se fosse uma grande roda gigante, girando e girando... Obs.:Tenha uma boa noite anjos, durmam bem e bons sonhos :) https://t.co/ouWhoRqpiL",1
é vacuo sim — não é vacuo não :( https://t.co/SNQL8OUREr,0
saudade da bea tb :( queria tanto um dengo dela,0
i - acho que você é amiga de uma conhecida minha se eu não me engano porém não tenho certeza e eu ainda não comprei os bandaids da meninas super poderosas :(,0
tá difícil ficar no grupo da empresa. na boa. o dia todo com mil bostas na minha tela agora vieram mandar foto do brasil sem a “cuba brasileira” vulgo nordeste ah mano voltamos a essa merda de sul é meu país :) vão tudo tomar no vossos cus,1
@laura_isv pois é :(,0
Só queria q saísse já a temporada de Stranger Things :),1
Oq q tá rolando entre vc e a Ludmila? — N é da conta de ngm :p https://t.co/p6YUzEzbOF,1
acho que eu nunca estive tao triste e desanimada :(,0
@limagabi_12 já tirei :(,0
o narizinho :( https://t.co/9KKbVNNxnU,0
"Sim, sim :) https://t.co/PbyvmJll4x",1
@taviao Ao tirar do freezer na noite anterior :),1
Eu dormi metade da noite... que nervoso que passei ontem.. nossa :( https://t.co/Ox6pZPGbpw,0
#UmDiaEuAindaVou rir do dia 8 e 29 de Outubro de 2018 :),1
"@catupiry BlogBeach foi de longe o evento nerd menos nerd, ou seja, espetacular. :P",1
"@leitequentesccp poxa, que bom! O Sul é um lixo racista, fascista, misógino :)",1
"@ForzaLula_SQN @evanyasilva15 @sweetjuwstin @hermann_meira @QuebrandoOTabu Exato, eles não pensam porque sabem que não existirá punição e nem reação de risco por parte do cidadão. Mas as coisas serão diferentes :)",1
Eu tô bem triste hj! :(,0
To com sono mas quando me ajeito pea dormir ele some! :(,0
"@JuuSimoes @LaariTavares_ E mais uma vez, o dia foi salvo graças às balinhas Mentos Super Poderosas! :P",1
"Cheguei em SP, chuva e frio aiai :(",0
Fav e digo por dm o que acho de ti :)),1
Mascot logo para @theheroforce @LatamPublicidad @DarkfightGT_ @GAMES_RT7 @PromotionLatam RT se agradece :) https://t.co/soJ3VLcYDm,1
eu já não me sentia tão feliz como tou há bue :)))))))),1
@annalauramoura amiga :(((((,0
@melfronckowiak faz 5 anos desde a primeira vez que nos vimos :( precisamos MESMO matar essa saudade,0
@chweverse ai eu não acredito serio e eu não tava sabendo de nada dessa menina :( tipo da the innocence eu sempre vejo pq ela faz mt bosta mas dessa pinky eu nao vi msm meus bebes nao merecem isso aaaaaa,0
Por que? Você estava linda :( https://t.co/ryQO4YVGU6,0
"[bebê koo &amp; tae falando sobre o futuro] ""hyung, nós vamos mudar?"" :( ""hmm vamos"" ""como??"" ""bom, você vai começar a aprender a abrir suas asas do seu próprio jeito, e eu vou começar a aprender a te observar de longe"" ""isso vai ser ruim, hyung?"" :( ""não, bebê, vai ser lindo"" https://t.co/ZdpZGHTZSu",0
@XicoPaixao14 anda dançar kizomba comigo por favor :(,0
@bether_nitch A gente aproveita e mata o ***** tb né querem se pegar se peguem no inferno :),1
"ciro ganhou no estado que ele governou, isso diz MUITA coisa sobre a competência dele. infelizmente nao deu :( https://t.co/MUJcfrpgLX",0
@yurizurigo arruma as vendas da Pool Party :( preciso de algo pra me animar hahahahahah,0
"@canceriona nao faz isso, tomar todo dia te deixa mais vulnerável ainda a energias ruins :(",0
"@eumesma_amanda @mattheuspdrs hmmmm, entendi., o motivo do outubro rosa deveria ser um motivo para ser estampado na testa todo santo dia(não só em quartas-feiras), mas ok, matei a minha curiosidade; obrigado :)",1
"Katniss, Sansa e a ruiva da ""hora mais escura"" no mesmo filme! Irei ver #FênixNegra :P",1
@Raafa_Muller poxa olha como você me trata :(,0
"gente eu SEI que ta foda nenhum deles me representa o lance é tem um que representa MENOS, MT menos E votar nulo ou branco é sim consentir com oq foi escolhido pelos outros e no 1o turno agt viu q nossa sociedade n ta mt pra front como achamos da nossa bolha :(",0
"Sei la ne eu fiz todo o processo certo podia ganha uns 1,5 nessa vai 😢 resposta era: 1/4 eu coloquei: 1/3 :D",1
Ain Ciro :( nn sdd,0
"@jimintira_twt sim, sim :(❤",0
TInha esquecido de postar o desenho de hj pro #inktober ehehehe :D #Inktober2018 tranquil https://t.co/o1WyyPd6J2,1
Desculpa o tamanho do texto kkkkk misturou bebida + eleição e sentimentos :( — Suave kkk https://t.co/vdXPBMwYy3,0
@bekirasizm @muhiceter Here li Serhedê alimtiyî bike :)),1
@gozoestelar block em pessoas famosas que vc não segue e mt bom eu indico :),1
https://t.co/gAy6nHlHdJ Bom Dia :D,1
@rdicosmo @ComputerHistory @OpenAtMicrosoft @SWHeritage @zacchiro @Inria Bravo! :),1
a cla foi dormir a :(( eu ia perguntar sobre o match pra ela na verdade perguntei já,0
@emptyoung pode mandar quando você quiser :),1
"@arturquintella @SfMoro88 Fala ae, seguinte, vi que tem gnt te xingando, de vários lados, mas mano, sempre tem uns eleitores todo mundo, infelizmente temos pessoas assim, peço desculpas por uma glr assim, alguns pegam pesado, se tiver 2° turno, vem com a gnt, caso for Haddad contra a gente :)",1
"@AguiarClaudina quando é feito com boa vontade, um cantinho pequeno chega. :))",1
"@acrisdamacena Depende dos números, com a garantia do segundo turno, vai ser 50. Depois, tenho a intenção do 13. Mas isso também depende do contexto. :)",1
Tou atrasada :),1
"@bekirasoow @Rojamiin Na, tu netê yî :)",1
"Deveria estar no trampo, mas na real estou saindo de casa :)",1
@karaspower é que eu tô começando a ficar ansiosa :(,0
"Minha maior tristeza com tudo que esta acontecendo no meu país, é saber que o ódio no coração brasileiro é muito maior do que qualquer coisa. :(",0
insônia :),1
hehehe im so cute :))) https://t.co/xN9RyF280C,1
@taineazevedo_ obrigado &lt;3 :),1
@akaitovmin nossa vdd ne :((,0
@insxbmission Também acho. :-),1
"BOM DIA, Amigos. Ontem foi dia de corpo a corpo em Carapicuíba. Ótima receptividade tem tido a candidatura :)))",1
queria que hoje não tivesse aula :( eu ia dedicar meu dia inteirinho pro meu bebezinho..,0
bar :-( : 3e341625-71f4-40ea-bac6-d2df1e352ff9,0
crlh 4 anos q n vejo o flu jogar no estádio :(,0
"so queria ter um amigo ou amiga q morasse na brava p gente ir na praia dar um role, mas os mano moram longe :(",0
@bealimam_ poxa amiga :( tb estou,0
"Tanto dizia que a Jéssica era tua Melhor Amiga,como agora já não é mais? — me prova que um dia eu disse isso, daí eu acredito :) https://t.co/4M3Bfx7VPb",1
"@bacalhauradio Pavilhões de dois andares, ia ser giro :p",1
@lanadobklyn so queria q uma delas tivesse redes sociais p compartilhar lacracoes c a gente :((,0
@bruslva_ Já aconteceu isso comigo pq eu tava sem espaço no HD akaksks é muito ruim né? :((((,0
na expo emagreci 6 :)) https://t.co/SmFwm8zeZJ,1
"@nctedio td bem kkkkk tbm tava :(( segundo turno, eu acredito",0
Ah não :(,0
@VETR0311 2017 foi melhor só porque me conheceste :D,1
Adorbs!!!! :) https://t.co/zFkP6Dgill,1
@ManrikSilva_ @JeanSamuel100 Vou fazer ele animar dnv :D,1
mt triste pq eu odiei o sanduiche do jucas :(,0
@imchangkyiun meu anjo meu doce aaaaasgsisdjsqja eu to tao feliz de ter a oportunidade de me reconectar contigo de alguma forma :( isso me deixa mutigissh feliz serio obrigada por ser tao gentil 💘😔 eu te amo te amo eu so quero fortalecer isso que a gente tem eu to realmente grata 💞💗💕💓💖 https://t.co/pvBGwbprl4,0
fui tentar dormir e sonhei que tava no show... ai bicho :(,0
"@IsaBrasil01 ô miga, que idiota :(",0
"@gemeaumm Eita, miga, forças!!! :( https://t.co/vLvNAH0ydO",0
"@BiancaMeldola @saivalerie @GustaMackievicz Agora fique cansada de não ter direitos, de poder ter a família ou você mesma sendo vítima de bala perdida e veja morrendo pessoas que só queriam ser felizes com quem gostam, boa sorte! :)",1
@harry_jc pensa no quão legal vai ser seu feriado aí a dor passa :D,1
@Walker13718 Pretextos. :(,0
@sembiano @Bravesword Pegando um mentiroso no ato :),1
@wishuthebear n ter auto estima eh bem bosta neh te entendo :(,0
"@wanglervinicius @sixnanda_ Pelo visto temos um daqueles alienados que acham que pra ser contra o bozo tem que ser petista kkkkk. Não amigo, não voto nem nunca votei no PT. Não é questão de partido, é questão de humanidade mesmo. Em relação as drogas, sim eu uso :)",1
@andimacka Hay que quemá to'a esta xuxa! &gt;:(,0
@john_dats @luvforgirlz né isso :(,0
