id,title,fake_news,clean_title,stemmed_title,lemmatized_title
2167,OAB pede que STF suspenda autorização para novos cursos de direito | Política | G1,0,oab pede stf suspenda autorizao novos cursos direito poltica g,oab pede stf suspenda autorizao novo curso direito poltica g,oab pede stf suspenda autorizao novos cursos direito poltica g
2168,Universidades públicas e colégios federais do RJ pedem adiamento do Enem | Rio de Janeiro | G1,0,universidades pblicas colgios federais rj pedem adiamento enem rio janeiro g,universidad pblica colgio federai rj pedem adiamento enem rio janeiro g,universidades pblicas colgios federais rj pedem adiamento enem rio janeiro g
2170,"Pedidos de seguro-desemprego crescem 22% no mês passado em relação a abril de 2019, diz governo | Economia | G1",0,pedidos segurodesemprego crescem ms passado relao abril diz governo economia g,pedido segurodesemprego crescem ms passado relao abril diz governo economia g,pedidos segurodesemprego crescem m passado relao abril diz governo economia g
2171,Tesla retoma produção na Califórnia em meio a batalha legal com autoridades locais | Auto Esporte | G1,0,tesla retoma produo califrnia meio batalha legal autoridades locais auto esporte g,tesla retoma produo califrnia meio batalha legal autoridad locai auto esport g,tesla retoma produo califrnia meio batalha legal autoridades locais auto esporte g
2180,Auxílio Emergencial: Caixa aguarda governo federal divulgar novo calendário para detalhar pagamento da 2 parcela | Economia | G1,0,auxlio emergencial caixa aguarda governo federal divulgar novo calendrio detalhar pagamento parcela economia g,auxlio emergenci caixa aguarda governo feder divulgar novo calendrio detalhar pagamento parcela economia g,auxlio emergencial caixa aguarda governo federal divulgar novo calendrio detalhar pagamento parcela economia g
2183,Governo tenta destravar mais de R$ 100 bilhões em crédito para pequenas e médias empresas | Economia | G1,0,governo tenta destravar r bilhes crdito pequenas mdias empresas economia g,governo tenta destravar r bilh crdito pequena mdia empresa economia g,governo tenta destravar r bilhes crdito pequenas mdias empresas economia g
2184,Uber lança nova categoria no Brasil e agora permite enviar objetos pelo aplicativo | Tecnologia | G1,0,uber lana nova categoria brasil agora permite enviar objetos aplicativo tecnologia g,uber lana nova categoria brasil agora permit enviar objeto aplicativo tecnologia g,uber lana nova categoria brasil agora permite enviar objetos aplicativo tecnologia g
2197,"Exportações de carne bovina do Brasil caem 1% em abril, diz Abrafrigo | Agronegócios | G1",0,exportaes carne bovina brasil caem abril diz abrafrigo agronegcios g,exporta carn bovina brasil caem abril diz abrafrigo agronegcio g,exportaes carne bovina brasil caem abril diz abrafrigo agronegcios g
2204,BRF acerta compra de processadora de alimentos na Arábia Saudita por US$ 8 milhões | Agronegócios | G1,0,brf acerta compra processadora alimentos arbia saudita us milhes agronegcios g,brf acerta compra processadora alimento arbia saudita us milh agronegcio g,brf acerta compra processadora alimentos arbia saudita u milhes agronegcios g
2219,Coronavírus: Unicamp aprova plano de redução de R$ 72 milhões em despesas até o fim de 2020 | Campinas e Região | G1,0,coronavrus unicamp aprova plano reduo r milhes despesas at fim campinas regio g,coronavru unicamp aprova plano reduo r milh despesa at fim campina regio g,coronavrus unicamp aprova plano reduo r milhes despesas at fim campinas regio g
2222,Estudantes da região de Campinas criticam o Enem em meio à pandemia de coronavírus: 'Injustiça social' | Campinas e Região | G1,0,estudantes regio campinas criticam enem meio pandemia coronavrus injustia social campinas regio g,estudant regio campina criticam enem meio pandemia coronavru injustia social campina regio g,estudantes regio campinas criticam enem meio pandemia coronavrus injustia social campinas regio g
2223,"Enem 2020: veja como se inscrever, passo a passo | Enem 2020 | G1",0,enem veja inscrever passo passo enem g,enem veja inscrev passo passo enem g,enem veja inscrever passo passo enem g
2225,Exames equivalentes ao Enem foram adiados ou adaptados em 16 dos 18 países analisados em levantamento | Enem 2020 | G1,0,exames equivalentes enem adiados adaptados pases analisados levantamento enem g,exam equivalent enem adiado adaptado pase analisado levantamento enem g,exames equivalentes enem adiados adaptados pas analisados levantamento enem g
2226,Universidade Cândido Mendes pede recuperação judicial durante pandemia do coronavírus | Rio de Janeiro | G1,0,universidade cndido mendes pede recuperao judicial durante pandemia coronavrus rio janeiro g,universidad cndido mend pede recuperao judici durant pandemia coronavru rio janeiro g,universidade cndido mendes pede recuperao judicial durante pandemia coronavrus rio janeiro g
2228,Coronavírus: Unicamp faz revisão de orçamento e vota plano para reduzir R$ 72 milhões em despesas | Campinas e Região | G1,0,coronavrus unicamp faz reviso oramento vota plano reduzir r milhes despesas campinas regio g,coronavru unicamp faz reviso oramento vota plano reduzir r milh despesa campina regio g,coronavrus unicamp faz reviso oramento vota plano reduzir r milhes despesas campinas regio g
2231,Enem 2020: Inep registra 1 milhão de inscritos em 8 horas | Enem 2020 | G1,0,enem inep registra milho inscritos horas enem g,enem inep registra milho inscrito hora enem g,enem inep registra milho inscritos horas enem g
2232,SC registra filas de pessoas em busca de seguro-desemprego e auxílio emergencial | Santa Catarina | G1,0,sc registra filas pessoas busca segurodesemprego auxlio emergencial santa catarina g,sc registra fila pessoa busca segurodesemprego auxlio emergenci santa catarina g,sc registra filas pessoas busca segurodesemprego auxlio emergencial santa catarina g
2234,"Setor de academias está 'em estado crítico', diz presidente da Smart Fit | Economia | G1",0,setor academias est estado crtico diz presidente smart fit economia g,setor academia est estado crtico diz president smart fit economia g,setor academia est estado crtico diz presidente smart fit economia g
2238,Twitter afirma que funcionários poderão trabalhar de casa 'para sempre' | Tecnologia | G1,0,twitter afirma funcionrios podero trabalhar casa sempre tecnologia g,twitter afirma funcionrio podero trabalhar casa sempr tecnologia g,twitter afirma funcionrios podero trabalhar casa sempre tecnologia g
2244,Instagram agora permite remoção de vários comentários de uma única vez | Tecnologia | G1,0,instagram agora permite remoo vrios comentrios nica vez tecnologia g,instagram agora permit remoo vrio comentrio nica vez tecnologia g,instagram agora permite remoo vrios comentrios nica vez tecnologia g
2245,"Bolsonaro compartilha conteúdo falso, e Instagram oculta postagem do presidente | Tecnologia | G1",0,bolsonaro compartilha contedo falso instagram oculta postagem presidente tecnologia g,bolsonaro compartilha contedo falso instagram oculta postagem president tecnologia g,bolsonaro compartilha contedo falso instagram oculta postagem presidente tecnologia g
2247,Financiamentos de veículos novos e usados caem 56% em abril | Auto Esporte | G1,0,financiamentos veculos novos usados caem abril auto esporte g,financiamento veculo novo usado caem abril auto esport g,financiamentos veculos novos usados caem abril auto esporte g
2250,Embraer culpa queda em entregas de jatos a acordo fracassado com Boeing | Economia | G1,0,embraer culpa queda entregas jatos acordo fracassado boeing economia g,embraer culpa queda entrega jato acordo fracassado boe economia g,embraer culpa queda entregas jatos acordo fracassado boeing economia g
2252,1 em cada 5 trabalhadores formais já teve redução de salário ou contrato suspenso | Economia | G1,0,cada trabalhadores formais j reduo salrio contrato suspenso economia g,cada trabalhador formai j reduo salrio contrato suspenso economia g,cada trabalhadores formais j reduo salrio contrato suspenso economia g
2253,EUA: Preços ao consumidor em abril têm maior queda desde 2008 | Economia | G1,0,eua preos consumidor abril tm maior queda desde economia g,eua preo consumidor abril tm maior queda desd economia g,eua preos consumidor abril tm maior queda desde economia g
2257,IBGE anuncia ressarcimento de taxa de inscrição de concurso para 208 mil vagas via aplicativo | Concursos e Emprego | G1,0,ibge anuncia ressarcimento taxa inscrio concurso mil vagas via aplicativo concursos emprego g,ibg anuncia ressarcimento taxa inscrio concurso mil vaga via aplicativo concurso emprego g,ibge anuncia ressarcimento taxon inscrio concurso mil vagas via aplicativo concursos emprego g
2258,Governo libera o registro de 22 agrotóxicos genéricos para uso dos agricultores | Agronegócios | G1,0,governo libera registro agrotxicos genricos uso agricultores agronegcios g,governo libera registro agrotxico genrico uso agricultor agronegcio g,governo libera registro agrotxicos genricos uso agricultores agronegcios g
2263,"Dólar sobe com tensão política e bate novo recorde, a R$ 5,86 | Economia | G1",0,dlar sobe tenso poltica bate novo recorde r economia g,dlar sobe tenso poltica bate novo record r economia g,dlar sobe tenso poltica bate novo recorde r economia g
2267,Tornar auxílio emergencial permanente custaria R$ 30 bilhões por ano ao governo | Blog Ana Flor | G1,0,tornar auxlio emergencial permanente custaria r bilhes ano governo blog ana flor g,tornar auxlio emergenci permanent custaria r bilh ano governo blog ana flor g,tornar auxlio emergencial permanente custaria r bilhes ano governo blog ana flor g
2273,"Jogador turco confessa que matou o próprio filho, de 5 anos, no hospital | Gazeta Digital",0,jogador turco confessa matou prprio filho anos hospital gazeta digital,jogador turco confessa matou prprio filho ano hospit gazeta digit,jogador turco confessa matou prprio filho ano hospital gazeta digital
2277,PF é acionada para investigar clonagem de cartões de programa da Capes - JBr.,0,pf acionada investigar clonagem cartes programa capes jbr,pf acionada investigar clonagem cart programa cape jbr,pf acionada investigar clonagem carte programa cape jbr
2303,Praga digital ataca brasileiros com mensagens sobre o coronavírus e comandos escondidos em canais do YouTube | Blog do Altieres Rohr | G1,0,praga digital ataca brasileiros mensagens sobre coronavrus comandos escondidos canais youtube blog altieres rohr g,praga digit ataca brasileiro mensagen sobr coronavru comando escondido canai youtub blog altier rohr g,praga digital ataca brasileiros mensagens sobre coronavrus comandos escondidos canais youtube blog altieres rohr g
2306,Facebook fecha acordo e vai pagar US$ 52 milhões a moderadores que desenvolveram estresse pós-traumático | Tecnologia | G1,0,facebook fecha acordo vai pagar us milhes moderadores desenvolveram estresse pstraumtico tecnologia g,facebook fecha acordo vai pagar us milh moderador desenvolveram estress pstraumtico tecnologia g,facebook fecha acordo vai pagar u milhes moderadores desenvolveram estresse pstraumtico tecnologia g
2309,"Sem acordo, Câmara adia votação de proposta que regulariza sem vistoria terras públicas invadidas | Política | G1",0,acordo cmara adia votao proposta regulariza vistoria terras pblicas invadidas poltica g,acordo cmara adia votao proposta regulariza vistoria terra pblica invadida poltica g,acordo cmara adia votao proposta regulariza vistoria terras pblicas invadidas poltica g
2311,Defesa diz que analisa caso a caso de militares que receberam auxílio de R$ 600 | Política | G1,0,defesa diz analisa caso caso militares receberam auxlio r poltica g,defesa diz analisa caso caso militar receberam auxlio r poltica g,defesa diz analisa caso caso militares receberam auxlio r poltica g
