Unnamed: 0,website,keywords,headlinePortuguese,headlineEnglish,sentimentScorePortuguese,sentimentScoreEnglish,sentimentMagnitudePortuguese,sentimentMagnitudeEnglish,isOnline,onlineStartDate,onlineEndDate,onlineTotalTimeMS
8577,Folha de SP,['Bolsonaro'],bolsonar avanc triunf triunf mort,"Bolsonaro advances to his triumph, the triumph of death",0.3000000119209289,0.0,0.3000000119209289,0.0,False,2020-06-11 12:02:35.734000+00:00,2020-06-11 16:01:45.947000+00:00,14350213.0
8578,G1,['Moro'],mor dev fal cpi fak news assim cham planalt monitor stfn,"Moro should speak to the CPI of Fake News as soon as it is called, and Plateau monitors STF\n",0.0,-0.699999988079071,0.0,0.699999988079071,False,2020-04-27 14:31:26.866000+00:00,2020-04-27 20:30:57.079000+00:00,21570213.0
8579,UOL,['Guedes'],recuper previst gued v anal u,"Recovery predicted by Guedes in 'V', for analysts will be in 'U'",0.1000000014901161,0.0,0.1000000014901161,0.0,False,2020-06-27 00:31:41.849000+00:00,2020-06-27 02:05:51.198000+00:00,5649349.0
8580,R7,['Bolsonaro'],bolsonar afirm grup antifasc terror,Bolsonaro claims that anti-fascist groups are 'terrorists',-0.5,-0.800000011920929,0.5,0.800000011920929,False,2020-06-03 16:31:59.082000+00:00,2020-06-03 20:33:32.269000+00:00,14493187.0
8581,G1,['Bolsonaro'],bolsonar distanc ala ideológ adot agend polít,Bolsonaro distances itself from the ideological wing and adopts more political agenda,-0.2000000029802322,-0.800000011920929,0.2000000029802322,0.800000011920929,False,2020-06-26 06:04:22.684000+00:00,2020-06-26 13:31:28.851000+00:00,26826167.0
8582,UOL,['Bolsonaro'],bolsonar apo pressã regin deix carg,Bolsonaro supports pressure for Regina to leave office,0.0,0.0,0.0,0.0,False,2020-04-29 10:04:14.745000+00:00,2020-05-03 11:31:24.950000+00:00,350830205.0
8583,UOL,['Weintraub'],weintraub agradec ajud cheg segur,Weintraub thanks those who helped him get to safety,0.8999999761581421,0.8999999761581421,0.8999999761581421,0.8999999761581421,False,2020-06-22 18:02:55.525000+00:00,2020-06-22 19:31:41.053000+00:00,5325528.0
8584,Folha de SP,['Guedes'],gued contr agend liberal diz govern entrar sóci salv aér,Guedes contradicts liberal agenda and says government will enter as partner to save air,-0.5,0.0,0.5,0.0,False,2020-05-20 06:31:45.729000+00:00,2020-05-20 16:03:16.939000+00:00,34291210.0
8585,UOL,['Bolsonaro'],glob folh cobr bolsonar paláci alvor segur,Globo and Folha will no longer cover Bolsonaro in the Palace of Dawn for 'security',-0.3000000119209289,-0.699999988079071,0.3000000119209289,0.699999988079071,False,2020-05-26 01:02:18.612000+00:00,2020-05-26 02:03:21.791000+00:00,3663179.0
8586,Folha de SP,['Bolsonaro'],ali bolsonar alvo oper pf contr atos antidemocrát,Bolsonaro allies are the target of PF operation against undemocratic acts,-0.1000000014901161,-0.1000000014901161,0.1000000014901161,0.1000000014901161,False,2020-06-16 19:33:12.205000+00:00,2020-06-16 20:32:17.525000+00:00,3545320.0
8587,Senso Incomum,['Moro'],vilã heró motiv sérgi mor,Villain or hero? The motivations of Sérgio Moro,0.2000000029802322,0.0,0.4000000059604645,0.1000000014901161,True,2020-05-18 13:33:05.094000+00:00,,
8588,UOL,['Bolsonaro'],anális bolsonar tent amarr psd dá tir advertent ram nov ministéri,Analysis: Bolsonaro tries to tie PSD and gives warning shot to Ramos with new ministry,0.0,0.0,0.0,0.0,False,2020-06-11 17:03:26.921000+00:00,2020-06-11 18:03:33.435000+00:00,3606514.0
8589,Folha de SP,['Bolsonaro'],atriz mar bopp vir blogueirinh fim mund usa humor critic bolsonar,Actress Maria Bopp becomes Blogueirinha do Fim do Mundo and uses humor to criticize Bolsonaro,0.1000000014901161,-0.5,0.1000000014901161,0.5,False,2020-05-19 09:01:53.779000+00:00,2020-05-19 12:03:52.071000+00:00,10918292.0
8590,G1,['Weintraub'],fachin vot mant weintraub investig inquérit fak news,Fachin votes to keep Weintraub as investigated in fake news survey,-0.1000000014901161,-0.4000000059604645,0.1000000014901161,0.4000000059604645,False,2020-06-12 22:31:57.702000+00:00,2020-06-13 09:31:39.442000+00:00,39581740.0
8591,R7,['Covas'],brun cov afirm bem dor apes covid19,"Bruno Covas says he 'is fine, without pain', despite covid-19",0.4000000059604645,-0.1000000014901161,0.4000000059604645,0.1000000014901161,False,2020-06-16 16:32:06.254000+00:00,2020-06-16 17:32:47.495000+00:00,3641241.0
8592,Folha de SP,"['Bolsonaro', 'Moro']",deleg investig bolsonar mor descrit discret linh dur,Delegate investigating Bolsonaro and Moro is described as discreet and hardline,0.1000000014901161,0.0,0.1000000014901161,0.0,False,2020-06-15 07:04:29.612000+00:00,2020-06-15 17:32:35.462000+00:00,37685850.0
8593,O Antagonista,['Moro'],maior med centrã mor,Centrão's biggest fear is Moro,-0.3000000119209289,-0.5,0.3000000119209289,0.5,False,2020-06-26 12:32:57.218000+00:00,2020-06-26 14:04:41.071000+00:00,5503853.0
8594,O Antagonista,['Bolsonaro'],helen diz bolsonar quer troc pf ‘ segur pessoal ’,Heleno also says bolsonaro wanted to exchange in PF for 'personal security',0.0,-0.3000000119209289,0.0,0.3000000119209289,False,2020-05-13 01:31:35.645000+00:00,2020-05-13 11:31:53.043000+00:00,36017398.0
8595,UOL,['Bolsonaro'],sakamot bolsonar tach crític terror ignor atos violent fãs,"Sakamoto: Bolsonaro tacha critics of terrorists, but ignores violent acts of fans",-0.1000000014901161,-0.800000011920929,0.1000000014901161,0.800000011920929,False,2020-06-03 18:04:08.292000+00:00,2020-06-03 20:33:32.665000+00:00,8964373.0
8596,O Antagonista,['Bolsonaro'],ali bolsonar teich “ trapalhã fal ”,"For Bolsonaro's ally, Teich is ""bumbling to talk""",0.2000000029802322,0.1000000014901161,0.2000000029802322,0.1000000014901161,False,2020-05-13 21:03:37.622000+00:00,2020-05-13 21:31:59.297000+00:00,1701675.0
8597,UOL,['Bolsonaro'],jair bolsonar compraz apost caos,Jair Bolsonaro is pleased to bet on chaos,0.0,0.5,0.0,0.5,False,2020-05-21 14:01:32.752000+00:00,2020-05-21 20:02:58.823000+00:00,21686071.0
8598,Folha de SP,['Bolsonaro'],moviment esquerd torcedor ignor pic pandem mantêm ato antibolsonar sp,Left-wing movements and fans ignore the pandemic's peak and maintain anti-Bolsonaro act in SP,0.0,-0.800000011920929,0.0,0.800000011920929,False,2020-06-05 22:02:02.695000+00:00,2020-06-06 00:31:40.958000+00:00,8978263.0
8599,Folha de SP,['Bolsonaro'],bolsonar diz prorrog auxíli quas cert estud nov carteir verd amarel,Bolsonaro says extension of aid is almost certain and studies new green and yellow portfolio,0.1000000014901161,-0.2000000029802322,0.1000000014901161,0.2000000029802322,False,2020-06-03 15:04:02.461000+00:00,2020-06-03 15:31:57.460000+00:00,1674999.0
8600,G1,['Bolsonaro'],bolsonar fal pag 4ª talvez 5ª parcel valor menor,"Bolsonaro talks about paying 4th and maybe 5th installments, but with lower value",0.0,-0.4000000059604645,0.0,0.4000000059604645,False,2020-05-23 16:02:59.595000+00:00,2020-05-23 18:32:53.168000+00:00,8993573.0
8601,UOL,['Bolsonaro'],reinald exércit 1ª estatal privatiz president vend bolsonar,Reinaldo: Army is the 1st state privatized by the president: sold to Bolsonaros,0.0,0.0,0.0,0.0,False,2020-06-09 14:02:27.034000+00:00,2020-06-09 17:32:11.347000+00:00,12584313.0
8602,UOL,['Bolsonaro'],bolsonar propensã mort alhe,Bolsonaro has propensity for the death of other,-0.1000000014901161,-0.4000000059604645,0.1000000014901161,0.4000000059604645,False,2020-05-24 16:03:28.905000+00:00,2020-05-25 13:01:31.203000+00:00,75482298.0
8603,Folha de SP,['Teich'],exministr saúd nelson teich convid hoj,Former Health Minister Nelson Teich is today's guest,0.3000000119209289,0.0,0.3000000119209289,0.0,False,2020-06-25 21:31:04.847000+00:00,2020-06-26 02:02:20.975000+00:00,16276128.0
8604,G1,['Bolsonaro'],camarott med vist dur golp postur bolsonar,CAMAROTTI: Measure was seen as a severe blow to Bolsonaro's stance,-0.2000000029802322,-0.800000011920929,0.2000000029802322,0.800000011920929,False,2020-05-25 13:31:35.451000+00:00,2020-05-25 14:31:44.214000+00:00,3608763.0
8605,UOL,['Bolsonaro'],suspeit fraud saúd rj vir duel witzel clã bolsonar,Suspected fraud in the health of RJ turns duel between Witzel and bolsonaro clan,-0.2000000029802322,-0.699999988079071,0.2000000029802322,0.699999988079071,False,2020-05-27 00:05:55.852000+00:00,2020-05-27 09:02:43.718000+00:00,32207866.0
8606,UOL,['Regina Duarte'],exoner regin duart secret cultur public diári oficial,Exoneration of Regina Duarte from the Secretariat of Culture is published in the Official Gazette,0.5,0.0,0.5,0.0,False,2020-06-10 05:03:19.677000+00:00,2020-06-10 10:31:45.105000+00:00,19705428.0
8607,G1,['Weintraub'],cart demissã cheg após embarqu weintraub diz govern,"Letter of resignation arrived after Weintraub shipment, government says",0.0,-0.3000000119209289,0.0,0.3000000119209289,False,2020-06-23 17:32:13.716000+00:00,2020-06-23 22:04:37.100000+00:00,16343384.0
8608,G1,['Weintraub'],stf form maior contr retir weintraub inquérit fak news julgament continu,Supreme Court forms majority against Weintraub's withdrawal from the fake news inquiry; trial continues,-0.3000000119209289,-0.5,0.3000000119209289,0.5,False,2020-06-16 03:32:01.180000+00:00,2020-06-16 04:04:46.023000+00:00,1964843.0
8609,UOL,['Azevedo'],reinald azeved ayres britt general barbos debat cris polít,"Reinaldo Azevedo, Ayres Britto and General Barbosa discuss the political crisis",0.0,0.0,0.0,0.0,False,2020-06-19 01:03:33.083000+00:00,2020-06-19 09:04:28.304000+00:00,28855221.0
8610,UOL,['Bolsonaro'],club comemor regr defin bolsonar direit tv,Clubs celebrate rule set by Bolsonaro for TV rights,0.1000000014901161,0.0,0.1000000014901161,0.0,False,2020-06-19 01:31:59.921000+00:00,2020-06-19 02:03:44.964000+00:00,1905043.0
8611,UOL,['Bolsonaro'],bolsonar diz democratiz futebol mp direit tv,Bolsonaro says it is 'democratizing football' with MP tv rights,0.0,-0.3000000119209289,0.0,0.3000000119209289,False,2020-06-20 00:06:05.826000+00:00,2020-06-20 00:32:28.706000+00:00,1582880.0
8612,G1,['Bolsonaro'],govern defend divulg fal bolsonar íntegr víd,"Government defends disclosing bolsonaro speeches, but not full video",-0.3000000119209289,-0.2000000029802322,0.3000000119209289,0.2000000029802322,False,2020-05-14 23:03:13.303000+00:00,2020-05-14 23:32:04.451000+00:00,1731148.0
8613,UOL,['Bolsonaro'],chic alves antes contr for privilegi bolsonar agor terrivel favor,"Chico Alves: Before against the privileged forum, Bolsonaro is now terribly in favor",-0.2000000029802322,-0.699999988079071,0.2000000029802322,0.699999988079071,False,2020-06-26 09:03:49.913000+00:00,2020-06-26 13:31:29.248000+00:00,16059335.0
8614,Folha de SP,['Bolsonaro'],necropolít bolsonar apont futur distóp,Necropolitics bolsonaro points to a dystopian future,0.2000000029802322,0.2000000029802322,0.2000000029802322,0.2000000029802322,False,2020-06-21 04:31:28.935000+00:00,2020-06-23 18:02:32.554000+00:00,221463619.0
8615,G1,['Bolsonaro'],planalt tem repercussã açõ cassaçã mandat bolsonar,Planalto fears repercussion in actions for impeachment of bolsonaro mandate,-0.1000000014901161,-0.699999988079071,0.1000000014901161,0.699999988079071,False,2020-05-28 05:03:32.571000+00:00,2020-05-28 09:03:28.191000+00:00,14395620.0
8616,O Antagonista,['Bolsonaro'],bolsonar dev derrot duas vez stf,Bolsonaro must be defeated twice in the Supreme Court,0.0,-0.3000000119209289,0.0,0.3000000119209289,False,2020-05-29 10:31:14.048000+00:00,2020-05-29 13:03:05.064000+00:00,9111016.0
8617,UOL,['Bolsonaro'],bolsonar neg pens aras stf volt atrás sobr 3ª vag,"Bolsonaro denies thinking of Aras for STF, but does not go back on '3rd vacancy'",-0.1000000014901161,-0.699999988079071,0.1000000014901161,0.699999988079071,False,2020-05-30 02:02:42.264000+00:00,2020-05-30 09:04:46.430000+00:00,25324166.0
8618,Folha de SP,['Bolsonaro'],câm aprov textobas mp recr sortei tv benefic ali bolsonar,House approves text-base MP that recreates draw on TV and benefits allies bolsonaro,0.4000000059604645,0.2000000029802322,0.4000000059604645,0.2000000029802322,False,2020-06-04 00:04:21.192000+00:00,2020-06-04 06:04:49.166000+00:00,21627974.0
8619,O Antagonista,['Bolsonaro'],bolsonar reclam ‘ propagand fort ’ sobr coronavírus,Bolsonaro complains of 'very strong propaganda' about coronavirus,-0.1000000014901161,-0.6000000238418579,0.1000000014901161,0.6000000238418579,False,2020-05-21 21:01:53.281000+00:00,2020-05-21 22:32:07.001000+00:00,5413720.0
8620,UOL,['Bolsonaro'],quebr brasil imag bolsonar míd internacional,'Quebrar Brasil' and more: bolsonaro's image in the international media,0.2000000029802322,0.0,0.2000000029802322,0.0,False,2020-05-26 02:31:38.685000+00:00,2020-05-26 15:07:45.563000+00:00,45366878.0
8621,Folha de SP,['Bolsonaro'],bolsonar busc diálog mora mei rec cels embat stf,Bolsonaro seeks dialogue with Moraes amid celso's message and clash with Stf,0.2000000029802322,0.0,0.2000000029802322,0.0,False,2020-06-03 12:02:55.830000+00:00,2020-06-03 15:31:57.994000+00:00,12542164.0
8622,G1,['Bolsonaro'],rachadinh entend papel queiroz suspeit mp sobr flávi bolsonar,'Rachadinha': understand the role of Queiroz in the mp's suspicions about Flávio Bolsonaro,0.0,-0.3000000119209289,0.0,0.3000000119209289,False,2020-06-18 14:31:43.067000+00:00,2020-06-18 15:03:46.433000+00:00,1923366.0
8623,Folha de SP,['Regina Duarte'],regin duart comet suicídi cultural diz pedr bial,"Regina Duarte committed 'cultural suicide', says Pedro Bial",0.3000000119209289,-0.5,0.3000000119209289,0.5,False,2020-05-18 12:31:47.706000+00:00,2020-05-18 17:02:32.137000+00:00,16244431.0
8624,UOL,['Bolsonaro'],bolsonar tra velhac centrã,Bolsonaro betrayed the scoundrens of the center?,0.1000000014901161,-0.6000000238418579,0.1000000014901161,0.6000000238418579,False,2020-05-09 15:31:51.035000+00:00,2020-05-10 16:02:55.719000+00:00,88264684.0
8625,UOL,['Weintraub'],govern oficializ indic weintraub banc mundial,Government officializes Weintraub's nomination for World Bank,0.1000000014901161,0.0,0.1000000014901161,0.0,False,2020-06-19 03:04:23.289000+00:00,2020-06-19 11:32:13.663000+00:00,30470374.0
8626,UOL,['Crivella'],crivell anunc plan reabertur gradual rio janeir,Crivella announces plan for 'gradual' reopening of Rio de Janeiro,0.1000000014901161,0.0,0.1000000014901161,0.0,False,2020-05-22 16:32:49.486000+00:00,2020-05-22 18:04:08.725000+00:00,5479239.0
8627,O Antagonista,"['Bolsonaro', 'Moro']",mor diz bolsonar quer ‘ rebeliã armad ’ contr prefeit govern,Moro says Bolsonaro wanted 'armed rebellion' against mayors and governors,0.0,-0.6000000238418579,0.0,0.6000000238418579,False,2020-06-01 14:31:54.558000+00:00,2020-06-01 16:32:40.306000+00:00,7245748.0
8628,O Antagonista,['Bolsonaro'],witzel “ covard ofend ” bolsonar diz dor,"Witzel was ""cowardly offended"" by Bolsonaro, says Doria",0.1000000014901161,-0.800000011920929,0.1000000014901161,0.800000011920929,False,2020-05-13 16:31:44.632000+00:00,2020-05-13 18:04:57.426000+00:00,5592794.0
8629,O Antagonista,['Bolsonaro'],bolsonar diz agu pod process govern reabr academ salõ,Bolsonaro says AGU can sue governors who do not reopen academies and halls,-0.1000000014901161,-0.5,0.1000000014901161,0.5,False,2020-05-12 21:32:11.292000+00:00,2020-05-12 23:32:04.657000+00:00,7193365.0
8630,R7,['Covas'],cov sp dev reabr bar restaur part segund 29,Covas: SP should reopen bars and restaurants from Monday (29),0.1000000014901161,-0.2000000029802322,0.1000000014901161,0.2000000029802322,False,2020-06-24 21:02:28.379000+00:00,2020-06-25 02:04:11.787000+00:00,18103408.0
8631,O Antagonista,['Moro'],mor “ cab ministr justic obstru investig justic estadual aind envolv supost crim filh president ”,"Moro: ""It is also not up to the Minister of Justice to obstruct investigations of the State Justice, even if they involve alleged crimes of the president's children""",-0.1000000014901161,-0.800000011920929,0.1000000014901161,0.800000011920929,False,2020-05-23 02:01:43.927000+00:00,2020-05-23 10:03:18.042000+00:00,28894115.0
8632,O Antagonista,['Bolsonaro'],ministr diz bolsonar vet rep comet ‘ crim respons ’,Minister says Bolsonaro vetoed transfer not to commit 'crime of responsibility',-0.2000000029802322,-0.699999988079071,0.2000000029802322,0.699999988079071,False,2020-06-04 00:04:24.599000+00:00,2020-06-04 10:32:40.574000+00:00,37695975.0
8633,UOL,['Bolsonaro'],60 dias após anúnci bolsonar dev abrir hospital campanh goiás,"60 days after announcement, Bolsonaro should open field hospital in Goiás",-0.1000000014901161,-0.2000000029802322,0.1000000014901161,0.2000000029802322,False,2020-06-03 00:32:32.685000+00:00,2020-06-03 09:03:02.151000+00:00,30629466.0
8634,O Antagonista,['Bolsonaro'],nov advog flávi bolsonar adversár wassef,Flávio Bolsonaro's new lawyer was Wassef's opponent,0.0,-0.2000000029802322,0.0,0.2000000029802322,False,2020-06-22 15:04:21.438000+00:00,2020-06-22 16:31:48.378000+00:00,5246940.0
8635,O Antagonista,['Bolsonaro'],bolsonar conden ataqu jornal glob,Bolsonaro condemns attack on journalists globo,-0.2000000029802322,-0.699999988079071,0.2000000029802322,0.699999988079071,False,2020-06-11 00:03:48.567000+00:00,2020-06-11 11:02:37.546000+00:00,39528979.0
8636,UOL,['Bolsonaro'],sakamot após espanc repúbl bolsonar quer convenc vítim,"Sakamoto: After beating the Republic, Bolsonaro wants to convince that he is the victim",0.0,-0.4000000059604645,0.0,0.4000000059604645,False,2020-05-03 11:31:14.532000+00:00,2020-05-03 13:03:35.465000+00:00,5540933.0
8637,UOL,['Moro'],mp cont ped suspensã salári r 30 mil mor,MP accounts asks suspension of salary of R $ 30 thousand Moro,0.2000000029802322,-0.4000000059604645,0.2000000029802322,0.4000000059604645,False,2020-06-23 01:33:17.069000+00:00,2020-06-23 09:03:55.151000+00:00,27038082.0
8638,Folha de SP,['Bolsonaro'],enquant president vai ter diz bolsonar sobr oper,"As long as you're president, you'll have more, bolsonaro says about operations",0.1000000014901161,0.4000000059604645,0.1000000014901161,0.4000000059604645,False,2020-05-27 14:31:32.529000+00:00,2020-05-27 16:31:56.638000+00:00,7224109.0
8639,UOL,['Moro'],stf autoriz mor aras ver junt pf íntegr víd reuniã,Supreme Court authorizes Moro and Aras to see together in PF the full video meeting,0.3000000119209289,0.1000000014901161,0.3000000119209289,0.1000000014901161,False,2020-05-10 03:31:13.665000+00:00,2020-05-10 13:31:53.896000+00:00,36040231.0
8640,Folha de SP,['Bolsonaro'],psol ped bolsonar retir víd incent invasã hospit,PSOL asks Bolsonaro remove video in which encourages invasion of hospitals,-0.1000000014901161,-0.699999988079071,0.1000000014901161,0.699999988079071,False,2020-06-16 09:02:27.789000+00:00,2020-06-16 12:04:26.921000+00:00,10919132.0
